Id,SalePrice
2735,134702.8402124788
2736,131016.93727157879
2737,113044.12261044282
2738,140605.13521532423
2739,163355.2281651178
2740,139200.323852981
2741,138401.33437623997
2742,169473.85916513836
2743,155160.82246173208
2744,169769.13006731513
2745,143711.72753784212
2746,127279.00070862289
2747,149166.14330858857
2748,125920.98147024318
2749,134010.41675438845
2750,125146.41928309745
2751,132758.540990242
2752,201946.82916479275
2753,139022.58195975938
2754,208481.83683856777
2755,139073.5695553459
2756,98414.10851708817
2757,75671.37459325796
2758,103277.80073736185
2759,154832.27118756494
2760,116565.96589793559
2761,141464.23536905996
2762,138311.48197833233
2763,200369.77079322143
2764,168310.16592906154
2765,307877.5906446188
2766,130585.48381896513
2767,84070.9363965485
2768,114608.90591714771
2769,122165.89837524261
2770,154481.54155269254
2771,116651.00833384202
2772,110929.53707128587
2773,164783.99985928935
2774,141451.04835902713
2775,113129.00964993675
2776,150972.6724060135
2777,174776.94102558383
2778,119322.22764224434
2779,119229.51323783484
2780,92952.72204587657
2781,100592.30947400261
2782,103942.38121965429
2783,94683.29178123557
2784,130479.00144074667
2785,139326.06840629326
2786,77485.41801328617
2787,130962.14322243209
2788,79542.74615175676
2789,172768.80667679387
2790,95212.29047778306
2791,117700.56410170915
2792,71968.97783998595
2793,144258.93569485794
2794,90056.20453851913
2795,119204.7134609178
2796,92795.16277162865
2797,214985.8503382615
2798,109685.1439540559
2799,116072.44584825507
2800,68399.45070937862
2801,109660.54168954854
2802,127030.76314179567
2803,165728.67158697377
2804,124754.78995683807
2805,107869.44770770393
2806,88993.74939184528
2807,160844.76939457402
2808,154505.81081871677
2809,127168.54021848313
2810,123222.57331490054
2811,172745.87481346956
2812,170420.609253802
2813,171023.1222326376
2814,160306.53350204387
2815,100468.3052961403
2816,232436.77645544353
2817,159825.85665264953
2818,136046.71725468987
2819,182330.6863893363
2820,130600.28120670762
2821,113277.14737356304
2822,196747.18679892653
2823,328949.99405327166
2824,181854.73865827275
2825,162266.0231799535
2826,140280.07333468957
2827,138923.64794878534
2828,209817.28325883555
2829,246600.0224580168
2830,221890.68350994197
2831,171331.9169987808
2832,233833.89781878257
2833,284562.9074571031
2834,214638.8782248277
2835,218489.1881993267
2836,193419.10645262548
2837,147657.31446108635
2838,143036.2504551946
2839,181888.0404873251
2840,199016.29706682975
2841,198784.52901101919
2842,230623.8761301873
2843,152342.512971742
2844,174555.03656706365
2845,126583.90546443709
2846,206701.0573709466
2847,200655.93882757606
2848,216518.29856468836
2849,197902.7080505533
2850,287674.5186456779
2851,226964.4514590788
2852,239101.59941116543
2853,228488.85217179006
2854,145502.86091829595
2855,205276.50801318625
2856,197553.48983652802
2857,189434.12264517773
2858,209980.10136040545
2859,107597.71964752654
2860,124474.17673330636
2861,119014.97776961108
2862,209545.80682520644
2863,119550.73059032677
2864,243206.770541785
2865,145416.39805789888
2866,156583.46537290516
2867,106836.2465961339
2868,96386.5538748214
2869,98042.33046713323
2870,114199.26409524011
2871,78265.83412582341
2872,56723.2655863938
2873,93238.669882301
2874,137904.15828556876
2875,115357.76879143863
2876,183322.08776504817
2877,139121.93470498553
2878,138584.95621890543
2879,129003.1035451196
2880,100787.53697870602
2881,123519.00138301688
2882,149378.47485894736
2883,177446.12511056953
2884,194662.97581432405
2885,166689.80187809427
2886,216597.42407664025
2887,94600.96173158115
2888,146480.77988909872
2889,62661.82844801749
2890,87685.26646298807
2891,136271.69069937005
2892,63581.70829005017
2893,91835.11684038382
2894,60719.1910958186
2895,298018.39896281436
2896,258542.70321395373
2897,215297.7950248925
2898,162720.47694538106
2899,217233.63236964203
2900,159303.60160668244
2901,210168.06084260115
2902,191444.33094282323
2903,333000.85575009877
2904,353273.76585600316
2905,86392.87824504766
2906,205542.28800301647
2907,118352.80879394496
2908,139227.10099381328
2909,160988.3867381928
2910,89002.36962249536
2911,88232.25233265337
2912,154139.80143257958
2913,86146.1926976089
2914,86597.91584483001
2915,96378.97919758577
2916,85974.04195850692
2917,159407.04842854012
2918,116383.8778889805
2919,239318.70742139986
